Byte_Position,Bit_1_Count,Bit_0_Count
4617216,8192,0
4618240,8192,0
4619264,8192,0
4620288,8192,0
4621312,8192,0
4622336,8192,0
4623360,8192,0
4624384,8192,0
4625408,8192,0
4626432,8192,0
4627456,8192,0
4628480,8192,0
4629504,8192,0
4630528,8192,0
4631552,8192,0
4632576,8192,0
4633600,8192,0
4634624,8192,0
4635648,8192,0
4636672,8192,0
4637696,8192,0
4638720,8192,0
4639744,8192,0
4640768,8192,0
4641792,8192,0
4642816,8192,0
4643840,8192,0
4644864,8192,0
4645888,8192,0
4646912,8192,0
4647936,8192,0
4648960,8192,0
4649984,8192,0
4651008,8192,0
4652032,8192,0
4653056,8192,0
4654080,8192,0
4655104,8192,0
4656128,8192,0
4657152,8192,0
4658176,8192,0
4659200,8192,0
4660224,8192,0
4661248,8192,0
4662272,8192,0
4663296,8192,0
4664320,8192,0
4665344,8192,0
4666368,8192,0
4667392,8192,0
4668416,8192,0
4669440,8192,0
4670464,8192,0
4671488,8192,0
4672512,8192,0
4673536,8192,0
4674560,8192,0
4675584,8192,0
4676608,8192,0
4677632,8192,0
4678656,8192,0
4679680,8192,0
4680704,8192,0
4681728,8192,0
4682752,8192,0
4683776,8192,0
4684800,8192,0
4685824,8192,0
4686848,8192,0
4687872,8192,0
4688896,8192,0
4689920,8192,0
4690944,8192,0
4691968,8192,0
4692992,8192,0
4694016,8192,0
4695040,8192,0
4696064,8192,0
4697088,8192,0
4698112,8192,0
4699136,8192,0
4700160,8192,0
4701184,8192,0
4702208,8192,0
4703232,8192,0
4704256,8192,0
4705280,8192,0
4706304,8192,0
4707328,8192,0
4708352,8192,0
4709376,8192,0
4710400,8192,0
4711424,8192,0
4712448,8192,0
4713472,8192,0
4714496,8192,0
4715520,8192,0
4716544,8192,0
4717568,8192,0
4718592,8192,0
4719616,8192,0
4720640,8192,0
4721664,8192,0
4722688,8192,0
4723712,8192,0
4724736,8192,0
4725760,8192,0
4726784,8192,0
4727808,8192,0
4728832,8192,0
4729856,8192,0
4730880,8192,0
4731904,8192,0
4732928,8192,0
4733952,8192,0
4734976,8192,0
4736000,8192,0
4737024,8192,0
4738048,8192,0
4739072,8192,0
4740096,8192,0
4741120,8192,0
4742144,8192,0
4743168,8192,0
4744192,8192,0
4745216,8192,0
4746240,8192,0
4747264,8192,0
4748288,8192,0
4749312,8192,0
4750336,8192,0
4751360,8192,0
4752384,8192,0
4753408,8192,0
4754432,8192,0
4755456,8192,0
4756480,8192,0
4757504,8192,0
4758528,8192,0
4759552,8192,0
4760576,8192,0
4761600,8192,0
4762624,8192,0
4763648,8192,0
4764672,8192,0
4765696,8192,0
4766720,8192,0
4767744,8192,0
4768768,8192,0
4769792,8192,0
4770816,8192,0
4771840,8192,0
4772864,8192,0
4773888,8192,0
4774912,8192,0
4775936,8192,0
4776960,8192,0
4777984,8192,0
4779008,8192,0
4780032,8192,0
4781056,8192,0
4782080,8192,0
4783104,8192,0
4784128,8192,0
4785152,8192,0
4786176,8192,0
4787200,8192,0
4788224,8192,0
4789248,8192,0
4790272,8192,0
4791296,8192,0
4792320,8192,0
4793344,8192,0
4794368,6332,1860
4795392,4032,4160
4796416,4101,4091
4797440,4125,4067
4798464,4083,4109
4799488,4014,4178
4800512,4059,4133
4801536,4192,4000
4802560,4126,4066
4803584,4112,4080
4804608,4101,4091
4805632,4120,4072
4806656,4094,4098
4807680,4074,4118
4808704,4003,4189
4809728,4171,4021
4810752,4071,4121
4811776,4161,4031
4812800,4099,4093
4813824,4163,4029
4814848,4082,4110
4815872,4075,4117
4816896,4116,4076
4817920,4071,4121
4818944,4016,4176
4819968,4114,4078
4820992,7332,860
4822016,8192,0
4823040,8192,0
4824064,8192,0
4825088,8192,0
4826112,8192,0
4827136,8192,0
4828160,8192,0
4829184,8192,0
4830208,8192,0
4831232,8192,0
4832256,8192,0
4833280,8192,0
4834304,8192,0
4835328,8192,0
4836352,8192,0
4837376,8192,0
4838400,8192,0
4839424,8192,0
4840448,8192,0
4841472,8192,0
4842496,8192,0
4843520,8192,0
4844544,8192,0
4845568,8192,0
4846592,8192,0
4847616,8192,0
4848640,8192,0
4849664,8192,0
4850688,8192,0
4851712,8192,0
4852736,8192,0
4853760,8192,0
4854784,8192,0
4855808,8192,0
4856832,8192,0
4857856,8192,0
4858880,8192,0
4859904,8192,0
4860928,8192,0
4861952,8192,0
4862976,8192,0
4864000,8192,0
4865024,8192,0
4866048,8192,0
4867072,8192,0
4868096,8192,0
4869120,8192,0
4870144,8192,0
4871168,8192,0
4872192,8192,0
4873216,8192,0
4874240,8192,0
4875264,8192,0
4876288,8192,0
4877312,8192,0
4878336,8192,0
4879360,8192,0
4880384,8192,0
4881408,8192,0
4882432,8192,0
4883456,8192,0
4884480,8192,0
4885504,8192,0
4886528,8192,0
4887552,8192,0
4888576,8192,0
4889600,8192,0
4890624,8192,0
4891648,8192,0
4892672,8192,0
4893696,8192,0
4894720,8192,0
4895744,8192,0
4896768,8192,0
4897792,8192,0
4898816,8192,0
4899840,8192,0
4900864,8192,0
4901888,8192,0
4902912,8192,0
4903936,8192,0
4904960,8192,0
4905984,8192,0
4907008,8192,0
4908032,8192,0
4909056,8192,0
4910080,8192,0
4911104,8192,0
4912128,8192,0
4913152,8192,0
4914176,8192,0
4915200,8192,0
4916224,8192,0
4917248,8192,0
4918272,8192,0
4919296,8192,0
4920320,8192,0
4921344,8192,0
4922368,8192,0
4923392,8192,0
4924416,8192,0
4925440,8192,0
4926464,8192,0
4927488,8192,0
4928512,8192,0
4929536,8192,0
4930560,8192,0
4931584,8192,0
4932608,8192,0
4933632,8192,0
4934656,8192,0
4935680,8192,0
4936704,8192,0
4937728,8192,0
4938752,8192,0
4939776,8192,0
4940800,8192,0
4941824,8192,0
4942848,8192,0
4943872,8192,0
4944896,8192,0
4945920,8192,0
4946944,8192,0
4947968,8192,0
4948992,8192,0
4950016,8192,0
4951040,8192,0
4952064,8192,0
4953088,8192,0
4954112,8192,0
4955136,8192,0
4956160,8192,0
4957184,8192,0
4958208,8192,0
4959232,8192,0
4960256,8192,0
4961280,8192,0
4962304,8192,0
4963328,8192,0
4964352,8192,0
4965376,8192,0
4966400,8192,0
4967424,8192,0
4968448,8192,0
4969472,8192,0
4970496,8192,0
4971520,8192,0
4972544,8192,0
4973568,8192,0
4974592,8192,0
4975616,8192,0
4976640,8192,0
4977664,8192,0
4978688,8192,0
4979712,8192,0
4980736,8192,0
4981760,8192,0
4982784,8192,0
4983808,8192,0
4984832,8192,0
4985856,8192,0
4986880,8192,0
4987904,8192,0
4988928,8192,0
4989952,8192,0
4990976,8192,0
4992000,8192,0
4993024,8192,0
4994048,8192,0
4995072,8192,0
4996096,8192,0
4997120,8192,0
4998144,8192,0
4999168,8192,0
5000192,8192,0
5001216,8192,0
5002240,8192,0
5003264,4411,3781
5004288,4101,4091
5005312,4057,4135
5006336,4100,4092
5007360,4149,4043
5008384,4071,4121
5009408,4162,4030
5010432,4044,4148
5011456,4022,4170
5012480,4193,3999
5013504,4160,4032
5014528,4106,4086
5015552,4177,4015
5016576,4160,4032
5017600,4067,4125
5018624,4063,4129
5019648,4158,4034
5020672,4132,4060
5021696,4048,4144
5022720,4108,4084
5023744,4043,4149
5024768,4130,4062
5025792,4052,4140
5026816,4095,4097
5027840,4029,4163
5028864,4128,4064
5029888,4081,4111
5030912,4212,3980
5031936,4074,4118
5032960,4152,4040
5033984,4062,4130
5035008,7646,546
5036032,8192,0
5037056,8192,0
5038080,8192,0
5039104,8192,0
5040128,8192,0
5041152,8192,0
5042176,8192,0
5043200,8192,0
5044224,8192,0
5045248,8192,0
5046272,8192,0
5047296,8192,0
5048320,8192,0
5049344,8192,0
5050368,8192,0
5051392,8192,0
5052416,8192,0
5053440,8192,0
5054464,8192,0
5055488,8192,0
5056512,8192,0
5057536,8192,0
5058560,8192,0
5059584,8192,0
5060608,8192,0
5061632,8192,0
5062656,8192,0
5063680,8192,0
5064704,8192,0
5065728,8192,0
5066752,8192,0
5067776,8192,0
5068800,8192,0
5069824,8192,0
5070848,8192,0
5071872,8192,0
5072896,8192,0
5073920,8192,0
5074944,8192,0
5075968,8192,0
5076992,8192,0
5078016,8192,0
5079040,8192,0
5080064,8192,0
5081088,8192,0
5082112,8192,0
5083136,8192,0
5084160,8192,0
5085184,8192,0
5086208,8192,0
5087232,8192,0
5088256,8192,0
5089280,8192,0
5090304,8192,0
5091328,8192,0
5092352,8192,0
5093376,8192,0
5094400,8192,0
5095424,8192,0
5096448,8192,0
5097472,8192,0
5098496,8192,0
5099520,8192,0
5100544,8192,0
5101568,8192,0
5102592,8192,0
5103616,8192,0
5104640,8192,0
5105664,8192,0
5106688,8192,0
5107712,8192,0
5108736,8192,0
5109760,8192,0
5110784,8192,0
5111808,8192,0
5112832,8192,0
5113856,8192,0
5114880,8192,0
5115904,8192,0
5116928,8192,0
5117952,8192,0
5118976,8192,0
5120000,8192,0
5121024,8192,0
5122048,8192,0
5123072,8192,0
5124096,8192,0
5125120,8192,0
5126144,8192,0
5127168,8192,0
5128192,8192,0
5129216,8192,0
5130240,8192,0
5131264,8192,0
5132288,8192,0
5133312,8192,0
5134336,8192,0
5135360,8192,0
5136384,8192,0
5137408,8192,0
5138432,8192,0
5139456,8192,0
5140480,8192,0
5141504,8192,0
5142528,8192,0
5143552,8192,0
5144576,8192,0
5145600,8192,0
5146624,8192,0
5147648,8192,0
5148672,8192,0
5149696,8192,0
5150720,8192,0
5151744,8192,0
5152768,8192,0
5153792,8192,0
5154816,8192,0
5155840,8192,0
5156864,8192,0
5157888,8192,0
5158912,8192,0
5159936,8192,0
5160960,8192,0
5161984,8192,0
5163008,8192,0
5164032,8192,0
5165056,8192,0
5166080,8192,0
5167104,8192,0
5168128,8192,0
5169152,8192,0
5170176,8192,0
5171200,8192,0
5172224,8192,0
5173248,8192,0
5174272,8192,0
5175296,8192,0
5176320,8192,0
5177344,8192,0
5178368,8192,0
5179392,8192,0
5180416,8192,0
5181440,8192,0
5182464,8192,0
5183488,8192,0
5184512,8192,0
5185536,8192,0
5186560,8192,0
5187584,8192,0
5188608,8192,0
5189632,8192,0
5190656,8192,0
5191680,8192,0
5192704,8192,0
5193728,8192,0
5194752,8192,0
5195776,8192,0
5196800,8192,0
5197824,8192,0
5198848,8192,0
5199872,8192,0
5200896,8192,0
5201920,8192,0
5202944,8192,0
5203968,8192,0
5204992,8192,0
5206016,8192,0
5207040,8192,0
5208064,8192,0
5209088,8192,0
5210112,8192,0
5211136,6652,1540
5212160,3704,4488
5213184,7230,962
5214208,8192,0
5215232,8192,0
5216256,8192,0
5217280,8192,0
5218304,8192,0
5219328,8192,0
5220352,8192,0
5221376,8192,0
5222400,8192,0
5223424,8192,0
5224448,8192,0
5225472,8192,0
5226496,8192,0
5227520,8192,0
5228544,8192,0
5229568,8192,0
5230592,8192,0
5231616,8192,0
5232640,8192,0
5233664,8192,0
5234688,8192,0
5235712,8192,0
5236736,8192,0
5237760,8192,0
5238784,8192,0
5239808,8192,0
5240832,8192,0
5241856,8192,0
5242880,8192,0
5243904,8192,0
5244928,8192,0
5245952,8192,0
5246976,8192,0
5248000,8192,0
5249024,8192,0
5250048,8192,0
5251072,8192,0
5252096,8192,0
5253120,8192,0
5254144,8192,0
5255168,8192,0
5256192,8192,0
5257216,8192,0
5258240,8192,0
5259264,8192,0
5260288,8192,0
5261312,8192,0
5262336,8192,0
5263360,8192,0
5264384,8192,0
5265408,8192,0
5266432,8192,0
5267456,8192,0
5268480,8192,0
5269504,8192,0
5270528,8192,0
5271552,8192,0
5272576,8192,0
5273600,8192,0
5274624,8192,0
5275648,8192,0
5276672,8192,0
5277696,8192,0
5278720,8192,0
5279744,8192,0
5280768,8192,0
5281792,8192,0
5282816,8192,0
5283840,8192,0
5284864,8192,0
5285888,8192,0
5286912,8192,0
5287936,8192,0
5288960,8192,0
5289984,8192,0
5291008,8192,0
5292032,8192,0
5293056,8192,0
5294080,8192,0
5295104,8192,0
5296128,8192,0
5297152,8192,0
5298176,8192,0
5299200,8192,0
5300224,8192,0
5301248,8192,0
5302272,8192,0
5303296,8192,0
5304320,8192,0
5305344,8192,0
5306368,8192,0
5307392,8192,0
5308416,8192,0
5309440,8192,0
5310464,8192,0
5311488,8192,0
5312512,8192,0
5313536,8192,0
5314560,8192,0
5315584,8192,0
5316608,8192,0
5317632,8192,0
5318656,8192,0
5319680,8192,0
5320704,8192,0
5321728,8192,0
5322752,8192,0
5323776,8192,0
5324800,8192,0
5325824,8192,0
5326848,8192,0
5327872,8192,0
5328896,8192,0
5329920,8192,0
5330944,8192,0
5331968,8192,0
5332992,8192,0
5334016,8192,0
5335040,8192,0
5336064,8192,0
5337088,8192,0
5338112,8192,0
5339136,8192,0
5340160,8192,0
5341184,8192,0
5342208,8192,0
5343232,8192,0
5344256,8192,0
5345280,8192,0
5346304,8192,0
5347328,8192,0
5348352,8192,0
5349376,8192,0
5350400,8192,0
5351424,8192,0
5352448,8192,0
5353472,8192,0
5354496,8192,0
5355520,8192,0
5356544,8192,0
5357568,8192,0
5358592,8192,0
5359616,8192,0
5360640,8192,0
5361664,8192,0
5362688,8192,0
5363712,8192,0
5364736,8192,0
5365760,8192,0
5366784,8192,0
5367808,8192,0
5368832,8192,0
5369856,8192,0
5370880,8192,0
5371904,8192,0
5372928,8192,0
5373952,8192,0
5374976,8192,0
5376000,8192,0
5377024,8192,0
5378048,8192,0
5379072,8192,0
5380096,8192,0
5381120,8192,0
5382144,8192,0
5383168,8192,0
5384192,8192,0
5385216,8192,0
5386240,8192,0
5387264,8192,0
5388288,8192,0
5389312,8192,0
5390336,8192,0
5391360,8192,0
5392384,8192,0
5393408,8192,0
5394432,8192,0
5395456,8192,0
5396480,8192,0
5397504,8192,0
5398528,8192,0
5399552,8192,0
5400576,8192,0
5401600,8192,0
5402624,8192,0
5403648,8192,0
5404672,8192,0
5405696,8192,0
5406720,8192,0
5407744,8192,0
5408768,8192,0
5409792,8192,0
5410816,8192,0
5411840,8192,0
5412864,8192,0
5413888,8192,0
5414912,8192,0
5415936,8192,0
5416960,8192,0
5417984,8192,0
5419008,8192,0
5420032,4572,3620
5421056,4146,4046
5422080,3961,4231
5423104,4086,4106
5424128,4085,4107
5425152,4105,4087
5426176,4034,4158
5427200,4090,4102
5428224,4136,4056
5429248,4092,4100
5430272,4103,4089
5431296,4134,4058
5432320,4098,4094
5433344,4080,4112
5434368,4121,4071
5435392,4132,4060
5436416,4155,4037
5437440,4109,4083
5438464,4110,4082
5439488,4077,4115
5440512,4075,4117
5441536,4034,4158
5442560,4076,4116
5443584,4126,4066
5444608,4169,4023
5445632,4823,3369
5446656,8192,0
5447680,8192,0
5448704,8192,0
5449728,8192,0
5450752,8192,0
5451776,8192,0
5452800,8192,0
5453824,8192,0
5454848,8192,0
5455872,8192,0
5456896,8192,0
5457920,8192,0
5458944,8192,0
5459968,8192,0
5460992,8192,0
5462016,8192,0
5463040,8192,0
5464064,8192,0
5465088,8192,0
5466112,8192,0
5467136,8192,0
5468160,8192,0
5469184,8192,0
5470208,8192,0
5471232,8192,0
5472256,8192,0
5473280,8192,0
5474304,8192,0
5475328,8192,0
5476352,8192,0
5477376,8192,0
5478400,8192,0
5479424,8192,0
5480448,8192,0
5481472,8192,0
5482496,8192,0
5483520,8192,0
5484544,8192,0
5485568,8192,0
5486592,8192,0
5487616,8192,0
5488640,8192,0
5489664,8192,0
5490688,8192,0
5491712,8192,0
5492736,8192,0
5493760,8192,0
5494784,8192,0
5495808,8192,0
5496832,8192,0
5497856,8192,0
5498880,8192,0
5499904,8192,0
5500928,8192,0
5501952,8192,0
5502976,8192,0
5504000,8192,0
5505024,8192,0
5506048,8192,0
5507072,8192,0
5508096,8192,0
5509120,8192,0
5510144,8192,0
5511168,8192,0
5512192,8192,0
5513216,8192,0
5514240,8192,0
5515264,8192,0
5516288,8192,0
5517312,8192,0
5518336,8192,0
5519360,8192,0
5520384,8192,0
5521408,8192,0
5522432,8192,0
5523456,8192,0
5524480,8192,0
5525504,8192,0
5526528,8192,0
5527552,8192,0
5528576,8192,0
5529600,8192,0
5530624,8192,0
5531648,8192,0
5532672,8192,0
5533696,8192,0
5534720,8192,0
5535744,8192,0
5536768,8192,0
5537792,8192,0
5538816,8192,0
5539840,8192,0
5540864,8192,0
5541888,8192,0
5542912,8192,0
5543936,8192,0
5544960,8192,0
5545984,8192,0
5547008,8192,0
5548032,8192,0
5549056,8192,0
5550080,8192,0
5551104,8192,0
5552128,8192,0
5553152,8192,0
5554176,8192,0
5555200,8192,0
5556224,8192,0
5557248,8192,0
5558272,8192,0
5559296,8192,0
5560320,8192,0
5561344,8192,0
5562368,8192,0
5563392,8192,0
5564416,8192,0
5565440,8192,0
5566464,8192,0
5567488,8192,0
5568512,8192,0
5569536,8192,0
5570560,8192,0
5571584,8192,0
5572608,8192,0
5573632,8192,0
5574656,8192,0
5575680,8192,0
5576704,8192,0
5577728,8192,0
5578752,8192,0
5579776,8192,0
5580800,8192,0
5581824,8192,0
5582848,8192,0
5583872,8192,0
5584896,8192,0
5585920,8192,0
5586944,8192,0
5587968,8192,0
5588992,8192,0
5590016,8192,0
5591040,8192,0
5592064,8192,0
5593088,8192,0
5594112,8192,0
5595136,8192,0
5596160,8192,0
5597184,8192,0
5598208,8192,0
5599232,8192,0
5600256,8192,0
5601280,8192,0
5602304,8192,0
5603328,8192,0
5604352,8192,0
5605376,8192,0
5606400,8192,0
5607424,8192,0
5608448,8192,0
5609472,8192,0
5610496,8192,0
5611520,8192,0
5612544,8192,0
5613568,8192,0
5614592,8192,0
5615616,8192,0
5616640,8192,0
5617664,8192,0
5618688,8192,0
5619712,8192,0
5620736,8192,0
5621760,8192,0
5622784,8192,0
5623808,8192,0
5624832,8192,0
5625856,8192,0
5626880,8192,0
5627904,6918,1274
5628928,3710,4482
5629952,6981,1211
5630976,8192,0
5632000,8192,0
5633024,8192,0
5634048,8192,0
5635072,8192,0
5636096,8192,0
5637120,8192,0
5638144,8192,0
5639168,8192,0
5640192,8192,0
5641216,8192,0
5642240,8192,0
5643264,8192,0
5644288,8192,0
5645312,8192,0
5646336,8192,0
5647360,8192,0
5648384,8192,0
5649408,8192,0
5650432,8192,0
5651456,8192,0
5652480,8192,0
5653504,8192,0
5654528,8192,0
5655552,8192,0
5656576,8192,0
5657600,8192,0
5658624,8192,0
5659648,8192,0
5660672,8192,0
5661696,8192,0
5662720,8192,0
5663744,8192,0
5664768,8192,0
5665792,8192,0
5666816,8192,0
5667840,8192,0
5668864,8192,0
5669888,8192,0
5670912,8192,0
5671936,8192,0
5672960,8192,0
5673984,8192,0
5675008,8192,0
5676032,8192,0
5677056,8192,0
5678080,8192,0
5679104,8192,0
5680128,8192,0
5681152,8192,0
5682176,8192,0
5683200,8192,0
5684224,8192,0
5685248,8192,0
5686272,8192,0
5687296,8192,0
5688320,8192,0
5689344,8192,0
5690368,8192,0
5691392,8192,0
5692416,8192,0
5693440,8192,0
5694464,8192,0
5695488,8192,0
5696512,8192,0
5697536,8192,0
5698560,8192,0
5699584,8192,0
5700608,8192,0
5701632,8192,0
5702656,8192,0
5703680,8192,0
5704704,8192,0
5705728,8192,0
5706752,8192,0
5707776,8192,0
5708800,8192,0
5709824,8192,0
5710848,8192,0
5711872,8192,0
5712896,8192,0
5713920,8192,0
5714944,8192,0
5715968,8192,0
5716992,8192,0
5718016,8192,0
5719040,8192,0
5720064,8192,0
5721088,8192,0
5722112,8192,0
5723136,8192,0
5724160,8192,0
5725184,8192,0
5726208,8192,0
5727232,8192,0
5728256,8192,0
5729280,8192,0
5730304,8192,0
5731328,8192,0
5732352,8192,0
5733376,8192,0
5734400,8192,0
5735424,8192,0
5736448,8192,0
5737472,8192,0
5738496,8192,0
5739520,8192,0
5740544,8192,0
5741568,8192,0
5742592,8192,0
5743616,8192,0
5744640,8192,0
5745664,8192,0
5746688,8192,0
5747712,8192,0
5748736,8192,0
5749760,8192,0
5750784,8192,0
5751808,8192,0
5752832,8192,0
5753856,8192,0
5754880,8192,0
5755904,8192,0
5756928,8192,0
5757952,8192,0
5758976,8192,0
5760000,8192,0
5761024,8192,0
5762048,8192,0
5763072,8192,0
5764096,8192,0
5765120,8192,0
5766144,8192,0
5767168,8192,0
5768192,8192,0
5769216,8192,0
5770240,8192,0
5771264,8192,0
5772288,8192,0
5773312,8192,0
5774336,8192,0
5775360,8192,0
5776384,8192,0
5777408,8192,0
5778432,8192,0
5779456,8192,0
5780480,8192,0
5781504,8192,0
5782528,8192,0
5783552,8192,0
5784576,8192,0
5785600,8192,0
5786624,8192,0
5787648,8192,0
5788672,8192,0
5789696,8192,0
5790720,8192,0
5791744,8192,0
5792768,8192,0
5793792,8192,0
5794816,8192,0
5795840,8192,0
5796864,8192,0
5797888,8192,0
5798912,8192,0
5799936,8192,0
5800960,8192,0
5801984,8192,0
5803008,8192,0
5804032,8192,0
5805056,8192,0
5806080,8192,0
5807104,8192,0
5808128,8192,0
5809152,8192,0
5810176,8192,0
5811200,8192,0
5812224,8192,0
5813248,8192,0
5814272,8192,0
5815296,8192,0
5816320,8192,0
5817344,8192,0
5818368,8192,0
5819392,8192,0
5820416,8192,0
5821440,8192,0
5822464,8192,0
5823488,8192,0
5824512,8192,0
5825536,8192,0
5826560,8192,0
5827584,8192,0
5828608,8192,0
5829632,8192,0
5830656,8192,0
5831680,8192,0
5832704,8192,0
5833728,8192,0
5834752,8192,0
5835776,8192,0
5836800,4897,3295
5837824,4071,4121
5838848,4031,4161
5839872,4203,3989
5840896,4122,4070
5841920,4098,4094
5842944,4076,4116
5843968,4075,4117
5844992,4089,4103
5846016,4067,4125
5847040,4033,4159
5848064,4086,4106
5849088,4109,4083
5850112,4110,4082
5851136,4126,4066
5852160,4117,4075
5853184,4049,4143
5854208,4147,4045
5855232,4109,4083
5856256,4062,4130
5857280,4110,4082
5858304,4144,4048
5859328,4139,4053
5860352,4183,4009
5861376,7516,676
5862400,8192,0
5863424,8192,0
5864448,8192,0
5865472,8192,0
5866496,8192,0
5867520,8192,0
5868544,8192,0
5869568,8192,0
5870592,8192,0
5871616,8192,0
5872640,8192,0
5873664,8192,0
5874688,8192,0
5875712,8192,0
5876736,8192,0
5877760,8192,0
5878784,8192,0
5879808,8192,0
5880832,8192,0
5881856,8192,0
5882880,8192,0
5883904,8192,0
5884928,8192,0
5885952,8192,0
5886976,8192,0
5888000,8192,0
5889024,8192,0
5890048,8192,0
5891072,8192,0
5892096,8192,0
5893120,8192,0
5894144,8192,0
5895168,8192,0
5896192,8192,0
5897216,8192,0
5898240,8192,0
5899264,8192,0
5900288,8192,0
5901312,8192,0
5902336,8192,0
5903360,8192,0
5904384,8192,0
5905408,8192,0
5906432,8192,0
5907456,8192,0
5908480,8192,0
5909504,8192,0
5910528,8192,0
5911552,8192,0
5912576,8192,0
5913600,8192,0
5914624,8192,0
5915648,8192,0
5916672,8192,0
5917696,8192,0
5918720,8192,0
5919744,8192,0
5920768,8192,0
5921792,8192,0
5922816,8192,0
5923840,8192,0
5924864,8192,0
5925888,8192,0
5926912,8192,0
5927936,8192,0
5928960,8192,0
5929984,8192,0
5931008,8192,0
5932032,8192,0
5933056,8192,0
5934080,8192,0
5935104,8192,0
5936128,8192,0
5937152,8192,0
5938176,8192,0
5939200,8192,0
5940224,8192,0
5941248,8192,0
5942272,8192,0
5943296,8192,0
5944320,8192,0
5945344,8192,0
5946368,8192,0
5947392,8192,0
5948416,8192,0
5949440,8192,0
5950464,8192,0
5951488,8192,0
5952512,8192,0
5953536,8192,0
5954560,8192,0
5955584,8192,0
5956608,8192,0
5957632,8192,0
5958656,8192,0
5959680,8192,0
5960704,8192,0
5961728,8192,0
5962752,8192,0
5963776,8192,0
5964800,8192,0
5965824,8192,0
5966848,8192,0
5967872,8192,0
5968896,8192,0
5969920,8192,0
5970944,8192,0
5971968,8192,0
5972992,8192,0
5974016,8192,0
5975040,8192,0
5976064,8192,0
5977088,8192,0
5978112,8192,0
5979136,8192,0
5980160,8192,0
5981184,8192,0
5982208,8192,0
5983232,8192,0
5984256,8192,0
5985280,8192,0
5986304,8192,0
5987328,8192,0
5988352,8192,0
5989376,8192,0
5990400,8192,0
5991424,8192,0
5992448,8192,0
5993472,8192,0
5994496,8192,0
5995520,8192,0
5996544,8192,0
5997568,8192,0
5998592,8192,0
5999616,8192,0
6000640,8192,0
6001664,8192,0
6002688,8192,0
6003712,8192,0
6004736,8192,0
6005760,8192,0
6006784,8192,0
6007808,8192,0
6008832,8192,0
6009856,8192,0
6010880,8192,0
6011904,8192,0
6012928,8192,0
6013952,8192,0
6014976,8192,0
6016000,8192,0
6017024,8192,0
6018048,8192,0
6019072,8192,0
6020096,8192,0
6021120,8192,0
6022144,8192,0
6023168,8192,0
6024192,8192,0
6025216,8192,0
6026240,8192,0
6027264,8192,0
6028288,8192,0
6029312,8192,0
6030336,8192,0
6031360,8192,0
6032384,8192,0
6033408,8192,0
6034432,8192,0
6035456,8192,0
6036480,8192,0
6037504,8192,0
6038528,8192,0
6039552,8192,0
6040576,8192,0
6041600,8192,0
6042624,8192,0
6043648,8192,0
6044672,7161,1031
6045696,4103,4089
6046720,4067,4125
6047744,4074,4118
6048768,4175,4017
6049792,4129,4063
6050816,4062,4130
6051840,4122,4070
6052864,4162,4030
6053888,4138,4054
6054912,4055,4137
6055936,4073,4119
6056960,4106,4086
6057984,4147,4045
6059008,4007,4185
6060032,4088,4104
6061056,4092,4100
6062080,4077,4115
6063104,4105,4087
6064128,4094,4098
6065152,4131,4061
6066176,4169,4023
6067200,4126,4066
6068224,4118,4074
6069248,4119,4073
6070272,4070,4122
6071296,4083,4109
6072320,4109,4083
6073344,8078,114
6074368,8192,0
6075392,8192,0
6076416,8192,0
6077440,8192,0
6078464,8192,0
6079488,8192,0
6080512,8192,0
6081536,8192,0
6082560,8192,0
6083584,8192,0
6084608,8192,0
6085632,8192,0
6086656,8192,0
6087680,8192,0
6088704,8192,0
6089728,8192,0
6090752,8192,0
6091776,8192,0
6092800,8192,0
6093824,8192,0
6094848,8192,0
6095872,8192,0
6096896,8192,0
6097920,8192,0
6098944,8192,0
6099968,8192,0
6100992,8192,0
6102016,8192,0
6103040,8192,0
6104064,8192,0
6105088,8192,0
6106112,8192,0
6107136,8192,0
6108160,8192,0
6109184,8192,0
6110208,8192,0
6111232,8192,0
6112256,8192,0
6113280,8192,0
6114304,8192,0
6115328,8192,0
6116352,8192,0
6117376,8192,0
6118400,8192,0
6119424,8192,0
6120448,8192,0
6121472,8192,0
6122496,8192,0
6123520,8192,0
6124544,8192,0
6125568,8192,0
6126592,8192,0
6127616,8192,0
6128640,8192,0
6129664,8192,0
6130688,8192,0
6131712,8192,0
6132736,8192,0
6133760,8192,0
6134784,8192,0
6135808,8192,0
6136832,8192,0
6137856,8192,0
6138880,8192,0
6139904,8192,0
6140928,8192,0
6141952,8192,0
6142976,8192,0
6144000,8192,0
6145024,8192,0
6146048,8192,0
6147072,8192,0
6148096,8192,0
6149120,8192,0
6150144,8192,0
6151168,8192,0
6152192,8192,0
6153216,8192,0
6154240,8192,0
6155264,8192,0
6156288,8192,0
6157312,8192,0
6158336,8192,0
6159360,8192,0
6160384,8192,0
6161408,8192,0
6162432,8192,0
6163456,8192,0
6164480,8192,0
6165504,8192,0
6166528,8192,0
6167552,8192,0
6168576,8192,0
6169600,8192,0
6170624,8192,0
6171648,8192,0
6172672,8192,0
6173696,8192,0
6174720,8192,0
6175744,8192,0
6176768,8192,0
6177792,8192,0
6178816,8192,0
6179840,8192,0
6180864,8192,0
6181888,8192,0
6182912,8192,0
6183936,8192,0
6184960,8192,0
6185984,8192,0
6187008,8192,0
6188032,8192,0
6189056,8192,0
6190080,8192,0
